time,S1-D1,S1-D8,S1-D9,S1-D23,S2-D1,S2-D2,S2-D3,S2-D9,S2-D15,S3-D1,S3-D2,S3-D24,S4-D2,S4-D3,S4-D5,S4-D16,S5-D3,S5-D4,S5-D5,S5-D17,S6-D2,S6-D5,S6-D25,S7-D6,S7-D7,S7-D18,S8-D6,S8-D7,S8-D26,S9-D3,S9-D4,S9-D9,S9-D11,S9-D27,S10-D8,S10-D9,S10-D10,S10-D11,S10-D19,S11-D8,S11-D10,S11-D28,S12-D10,S12-D11,S12-D12,S12-D20,S13-D4,S13-D11,S13-D12,S13-D21,S14-D10,S14-D12,S14-D29,S15-D13,S15-D14,S15-D22,S16-D13,S16-D14,S16-D30,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
2013.3888,7.9607278792074e-10,-9.23518092961271e-10,-1.27445304809225e-10,3.93955954267785e-07,-1.60322398909399e-07,-1.60322398908714e-07,,1.1725222688125e-07,,4.42585381404642e-07,2.17963792086233e-08,4.42585381405989e-07,-5.14616010476496e-09,-4.46930755162659e-08,,,,2.7971830492603e-08,,,5.66689387836981e-07,4.14320126010854e-07,,1.04915762118496e-07,-1.95447669636718e-05,,1.0493332362055e-05,1.18310142020028e-07,-1.18310142020295e-07,-4.0211724526382e-07,7.80766779719933e-08,,-2.80057898658739e-07,-3.77799461383679e-07,-7.54172353132547e-08,-4.53216696695169e-07,-2.1166433037031e-07,,,-3.31016166384748e-07,2.6973705377204e-07,-6.12791126121184e-08,-2.04624571674543e-06,2.62020078016204e-06,,,4.09594649008799e-07,8.10412776065722e-06,,,-1.88836454758871e-07,-3.85942392182851e-09,,-8.41739802542813e-08,-8.61565835197354e-07,,-3.95349238802867e-07,1.44617510350689e-05,7.10823366193716e-06,0,0,0,105.6768,103,968.599514563107,570.818446601942,3036.90776699029,961.549514563107,975.649514563107,537.705825242719,603.931067961165,2831.45631067961,3242.35922330097,0
2013.4912,-1.16420366629731e-09,-5.68563975426241e-09,-6.84984342031399e-09,4.01725393468816e-07,-1.58685673944935e-07,-1.58685673944255e-07,,1.27649671391012e-07,,4.41776404135984e-07,2.16261143675019e-08,4.41776404137332e-07,-1.01858002238282e-08,-3.38989347420164e-08,,,,2.84405512645132e-08,,,6.02725419538703e-07,3.99191696615554e-07,,9.66524805889496e-08,-2.05674750163486e-05,,1.05507374842249e-05,1.12874247791376e-07,-1.12874247791676e-07,-3.81136589982054e-07,9.08200261892642e-08,,-2.58421581432121e-07,-3.74596069092532e-07,-4.92887513834592e-08,-4.23884820474264e-07,-1.70013873508249e-07,,,-3.49091532286074e-07,2.76124569635609e-07,-7.29669626498864e-08,-2.0915401386747e-06,2.6348052924162e-06,,,1.58026993370088e-06,7.86064693981093e-06,,,-1.4767086755075e-07,-2.32662564972161e-08,,-9.12805824805155e-08,-7.7307421209264e-07,,-4.1290388767638e-07,1.5193045153528e-05,6.42540826442727e-06,0,0,0,105.7792,102,971.505392156863,562.042647058824,3017.35784313725,963.770588235294,979.240196078431,533.540196078431,590.545098039216,2793.99019607843,3240.72549019608,0
2013.5936,-3.31312970963871e-09,-8.11604756150787e-09,-1.14291772708871e-08,4.13371269519179e-07,-1.53667100148447e-07,-1.53667100147782e-07,,1.38949370782877e-07,,4.3622695258508e-07,2.29757262421633e-08,4.36226952586424e-07,-1.59051387316214e-08,-2.3640402429731e-08,,,,2.93138392604945e-08,,,6.51415986313833e-07,3.82497034670048e-07,,9.03850249689094e-08,-2.16953853159876e-05,,1.06715548320546e-05,1.06353492467135e-07,-1.06353492467468e-07,-3.52265485585343e-07,1.01587680941976e-07,,-2.35614860414857e-07,-3.66585548885464e-07,-2.26408188080474e-08,-3.89226367691836e-07,-1.33761833658965e-07,,,-3.64309485572493e-07,2.80250818915828e-07,-8.40586666561006e-08,-2.13548328900972e-06,2.6346345893562e-06,,,2.78535857396571e-06,7.47779105534934e-06,,,-1.13248561826449e-07,-3.96952379528013e-08,,-9.40775252313518e-08,-6.93332322629656e-07,,-4.32532524600533e-07,1.6095717304639e-05,5.62125326764506e-06,0,0,0,105.8816,102,969.167647058823,551.073529411765,3015.06862745098,960.087254901961,978.248039215686,514.423529411765,587.723529411765,2798.64705882353,3231.49019607843,0
2013.696,-5.53539499527949e-09,-8.22481376477806e-09,-1.37602087597855e-08,4.30310426251774e-07,-1.45163114584581e-07,-1.4516311458394e-07,,1.50651828832981e-07,,4.26304968599494e-07,2.59568603442815e-08,4.26304968600829e-07,-2.25276394796065e-08,-1.3893189224487e-08,,,,3.04204413163528e-08,,,7.0774490221602e-07,3.64637514795717e-07,,8.60093673229823e-08,-2.28827647545795e-05,,1.08419092349826e-05,9.87174603100542e-08,-9.87174603104186e-08,-3.1481604743086e-07,1.09998146330933e-07,,-2.12262225924663e-07,-3.54912607164356e-07,4.56100162687962e-09,-3.50351605535868e-07,-1.03983638837711e-07,,,-3.76610736298571e-07,2.82158293501274e-07,-9.44524427967493e-08,-2.17767622214919e-06,2.62000591508625e-06,,,3.94761372533393e-06,6.98685004577816e-06,,,-9.03210371515456e-08,-5.30590876455648e-08,,-9.29211681945438e-08,-6.25626367484505e-07,,-4.52999638080986e-07,1.70833558293057e-05,4.76644828242519e-06,0,0,0,105.984,103,965.870873786408,552.111165048544,3004.03398058252,954.347572815534,977.394174757282,515.67572815534,588.546601941748,2783.3786407767,3224.68932038835,0
2013.7984,-7.66731701067142e-09,-6.2917218196164e-09,-1.39590388300051e-08,4.53267752576055e-07,-1.33461792606093e-07,-1.33461792605485e-07,,1.62186345504993e-07,,4.12575641219641e-07,3.04588385199958e-08,4.12575641220958e-07,-3.01141952397871e-08,-4.60295613289012e-09,,,,3.15942890459361e-08,,,7.6591497413713e-07,3.46204946740504e-07,,8.32985401201148e-08,-2.40856125333924e-05,,1.10479526444575e-05,9.01041840388148e-08,-9.01041840392069e-08,-2.68998125342375e-07,1.15833947867836e-07,,-1.89031063367453e-07,-3.40923103940469e-07,3.22356130309654e-08,-3.08687490907976e-07,-8.10911911815812e-08,,,-3.86234344016934e-07,2.82167065127382e-07,-1.04067278889023e-07,-2.21839107366448e-06,2.59384989627741e-06,,,5.00123258269098e-06,6.41892608741418e-06,,,-8.31550363698201e-08,-6.35507003839523e-08,,-8.85955056710469e-08,-5.70843819566807e-07,,-4.72756018188759e-07,1.80791884915881e-05,3.92660321638396e-06,0,0,0,106.0864,102,964.875,545.433823529412,3021,954.047058823529,975.702941176471,505.014705882353,585.852941176471,2804.67647058824,3237.32352941177,0
2013.9008,-9.58975185520543e-09,-2.80650918170997e-09,-1.23962610366244e-08,4.82236157201756e-07,-1.1920327385767e-07,-1.19203273857101e-07,,1.72999094008395e-07,,3.95694887367314e-07,3.61129731564148e-08,3.95694887368608e-07,-3.85486931932079e-08,4.28213978120198e-09,,,,3.27234612960472e-08,,,8.20339208296362e-07,3.2785970783205e-07,,8.19141927784031e-08,-2.52626926739701e-05,,1.127704394522e-05,8.08202507951971e-08,-8.08202507956126e-08,-2.16005155668145e-07,1.19075622598932e-07,,-1.66589490328884e-07,-3.26014296696295e-07,6.00753122559402e-08,-2.65938984438919e-07,-6.47742880417857e-08,,,-3.93628140878558e-07,2.80829733323433e-07,-1.12798407554615e-07,-2.25826868240601e-06,2.56141887841149e-06,,,5.89869067020182e-06,5.80471978103599e-06,,,-9.43914626638507e-08,-7.16429974104703e-08,,-8.2250621018419e-08,-5.2830011076076e-07,,-4.90319563595586e-07,1.90244441870641e-05,3.15493658807379e-06,0,0,0,106.1888,103,963.304368932039,545.800485436893,3031.95631067961,950.338834951456,976.269902912621,505.86213592233,585.738834951456,2822.19417475728,3241.71844660194,0
2014.0032,-1.12578118056666e-08,1.59647312572711e-09,-9.66133867964317e-09,5.16520857751134e-07,-1.03309613111299e-07,-1.03309613110774e-07,,1.82622703104336e-07,,3.76296448132783e-07,4.23161324636759e-08,3.76296448134045e-07,-4.754883451953e-08,1.27776807214956e-08,,,,3.38139514786146e-08,,,8.66624320907486e-07,3.10265280819068e-07,,8.14436911702203e-08,-2.63752471394999e-05,,1.15182976806975e-05,7.13140253935347e-08,-7.13140253939698e-08,-1.57933410310886e-07,1.19891186604805e-07,,-1.45574526973623e-07,-3.11549872157796e-07,8.75392132795662e-08,-2.24010658876891e-07,-5.41124546120672e-08,,,-3.99365857143821e-07,2.78842874929467e-07,-1.20522982213864e-07,-2.29811804985189e-06,2.52940040148118e-06,,,6.61328932579056e-06,5.17460281891621e-06,,,-1.24283647456754e-07,-7.80516369622043e-08,,-7.52861940222575e-08,-4.96648094686726e-07,,-5.04602765401136e-07,1.98813986279907e-05,2.48835537401706e-06,1,0,0,106.2912,102,960.13137254902,541.433823529412,3056.8137254902,947.400980392157,972.861764705882,504.483333333333,578.38431372549,2850.6568627451,3262.97058823529,0
2014.1056,-1.26708558522479e-08,6.21473851366924e-09,-6.4561173382802e-09,5.54877209138233e-07,-8.68691489620285e-08,-8.68691489615469e-08,,1.90718983264055e-07,,3.54880599164922e-07,4.83290948513471e-08,3.54880599166149e-07,-5.67114170625179e-08,2.08471489063355e-08,,,,3.50335434113322e-08,,,9.02217360063779e-07,2.94048828776137e-07,,8.14526202560329e-08,-2.73874298192712e-05,,1.17626458315838e-05,6.21126766953293e-08,-6.21126766957803e-08,-9.74828962272437e-08,1.18581262036691e-07,,-1.26547768174322e-07,-2.98794175910453e-07,1.13969941664934e-07,-1.84824234244282e-07,-4.7829628047155e-08,,,-4.04080684070096e-07,2.76916233159829e-07,-1.27164450909798e-07,-2.33875877470948e-06,2.50448730273573e-06,,,7.13791989323578e-06,4.5578842711981e-06,,,-1.70653833945583e-07,-8.36481775491578e-08,,-6.91857382903805e-08,-4.74387966679584e-07,,-5.15041985896337e-07,2.06313717946954e-05,1.94703842447717e-06,1,0,0,106.3936,103,959.670388349515,535.934951456311,3082.75242718447,947.426213592233,971.914563106796,497.980582524272,573.88932038835,2880.21359223301,3285.29126213592,0
2014.208,-1.38253457647643e-08,1.03653278736019e-08,-3.46001789086459e-09,5.95735245168386e-07,-7.09797564581349e-08,-7.09797564576949e-08,,1.9709888466705e-07,,3.3172817406009e-07,5.34270664353654e-08,3.31728174061281e-07,-6.55891016420945e-08,2.84136989578245e-08,,,,3.67001562827465e-08,,,9.26491978323707e-07,2.79745150006969e-07,,8.15324678101096e-08,-2.82688866376528e-05,,1.20024541085491e-05,5.37357376726524e-08,-5.37357376731168e-08,-3.74803014201991e-08,1.1550697212486e-07,,-1.09933290137662e-07,-2.88829207736684e-07,1.38765787133415e-07,-1.50063420602133e-07,-4.45634775325043e-08,,,-4.08391407864188e-07,2.75625087119476e-07,-1.32766320744261e-07,-2.38066317736372e-06,2.49172734042949e-06,,,7.48133620832606e-06,3.98114508856513e-06,,,-2.29599825060852e-07,-8.93438540922998e-08,,-6.53336078381838e-08,-4.59842078376616e-07,,-5.21507606795319e-07,2.12691844646864e-05,1.53679506166547e-06,1,0,0,106.496,102,960.336764705882,536.29362745098,3093.64215686275,947.66568627451,973.007843137255,501.246078431373,571.341176470588,2903.3431372549,3283.94117647059,0
2014.3104,-1.46991388860126e-08,1.34766110923059e-08,-1.22252779341202e-09,6.37434930217369e-07,-5.65830372601956e-08,-5.65830372597931e-08,,2.01731232869056e-07,,3.06885897700045e-07,5.70415621021481e-08,3.068858977012e-07,-7.37762816914089e-08,3.53911664622373e-08,,,,3.9222031839431e-08,,,9.40388321022653e-07,2.67710900534512e-07,,8.13394057101415e-08,-2.89988962538652e-05,,1.22310525129936e-05,4.66143296952703e-08,-4.6614329695745e-08,1.95869737671165e-08,1.1102780105494e-07,,-9.59645404459008e-08,-2.82471008929604e-07,1.61499372899294e-07,-1.20971636029269e-07,-4.3033874374489e-08,,,-4.12804221035065e-07,2.75293935601128e-07,-1.37510285433504e-07,-2.42337261753159e-06,2.49324019884781e-06,,,7.66356915121057e-06,3.46586496531865e-06,,,-2.96585873363131e-07,-9.59818546734504e-08,,-6.48603309105057e-08,-4.50882639603304e-07,,-5.24102545591373e-07,2.1796899378411e-05,1.25281784100925e-06,0,0,0,106.5984,102,961.091666666667,529.975490196078,3112.99019607843,950.267647058824,971.91568627451,488.664705882353,571.286274509804,2936.83333333333,3289.14705882353,0
2014.4128,-1.52758333284534e-08,1.51706140714379e-08,-1.05219256726038e-10,6.78385757844845e-07,-4.43300777774572e-08,-4.43300777770858e-08,,2.04750899167843e-07,,2.8026381780254e-07,5.88374793021987e-08,2.80263817803661e-07,-8.09750334388146e-08,4.17184595404499e-08,,,,4.30221746959836e-08,,,9.45914223291549e-07,2.580400062439e-07,,8.06424410559684e-08,-2.9570119151395e-05,,1.24427266066414e-05,4.10387777102151e-08,-4.10387777106978e-08,7.18353341280272e-08,1.05466531543496e-07,,-8.466967261795e-08,-2.80208426332682e-07,1.81914920589295e-07,-9.82935057424304e-08,-4.20839083810326e-08,,,-4.17612425581715e-07,2.75965072399012e-07,-1.41647353182286e-07,-2.46507574961853e-06,2.50791279268058e-06,,,7.71191711721084e-06,3.02581598353425e-06,,,-3.67433723588499e-07,-1.04249049764617e-07,,-6.85352531816349e-08,-4.44870949558893e-07,,-5.22988971126373e-07,2.22196754897155e-05,1.08351560117896e-06,0,0,0,106.7008,103,960.90145631068,534.111165048544,3122.28155339806,949.432038834951,972.370873786408,491.414563106796,576.807766990291,2958,3286.56310679612,0
2014.5152,-1.55784779350355e-08,1.53190517370785e-08,-2.59426197674897e-10,7.17120656233006e-07,-3.4504869156126e-08,-3.45048691557789e-08,,2.06463914030449e-07,,2.5183879117805e-07,5.87124747627275e-08,2.5183879117914e-07,-8.70300592576656e-08,4.73891222985875e-08,,,,4.84632985348959e-08,,,9.45684450547769e-07,2.50528802489309e-07,,7.93889298871915e-08,-2.99900779038171e-05,,1.26334125830134e-05,3.71367389067209e-08,-3.71367389072107e-08,1.18008568409498e-07,9.91056542231661e-08,,-7.58995248106077e-08,-2.82159021770016e-07,1.99829280077969e-07,-8.23297416911664e-08,-4.0648843486096e-08,,,-4.22845350452199e-07,2.77480294377724e-07,-1.45365056074071e-07,-2.50283815673233e-06,2.53234869186227e-06,,,7.6581610222666e-06,2.66511878604297e-06,,,-4.38949330388725e-07,-1.14583604597186e-07,,-7.66901326622611e-08,-4.39032797504671e-07,,-5.18307504963426e-07,2.25449423490342e-05,1.01367871362066e-06,0,0,0,106.8032,102,995.493646924523,674.194848240666,2933.01915793715,965.610098039216,1025.37719580983,660.934901960784,687.454794520548,2801.29509803922,3064.74321783508,0
2014.6176,-1.56868631386828e-08,1.40607478561182e-08,-1.62611528228997e-09,7.52266358056924e-07,-2.70096921054755e-08,-2.70096921051467e-08,,2.07329236320022e-07,,2.21895802105093e-07,5.67449824415723e-08,2.21895802106155e-07,-9.19431808875064e-08,5.24760842030195e-08,,,,5.57770207177829e-08,,,9.42496470339504e-07,2.44719610498152e-07,,7.77628977847297e-08,-3.02793956415267e-05,,1.28018097922633e-05,3.48708136320163e-08,-3.48708136325129e-08,1.57350682299664e-07,9.22055225885979e-08,,-6.93785673227263e-08,-2.88039457901296e-07,2.15026688203291e-07,-7.3012769697189e-08,-3.77369797308989e-08,,,-4.28301206266135e-07,2.79647363532503e-07,-1.4865384273324e-07,-2.53356996368099e-06,2.56274198845521e-06,,,7.53677434228171e-06,2.37789776685151e-06,,,-5.09163071432678e-07,-1.27067654361833e-07,,-8.91619064914592e-08,-4.3110506219497e-07,,-5.10166122982669e-07,2.2784056589885e-05,1.02669077935659e-06,0,0,0,106.9056,103,999.827566862361,974.740554468363,2416.60613176778,937.497142857143,1062.15799086758,1015.28476190476,934.196347031964,2281.60952380952,2551.60273972603,0.980582524271845
2014.72,-1.57366353262793e-08,1.17763185984404e-08,-3.96031672757163e-09,7.82486550529732e-07,-2.14038086586658e-08,-2.14038086583483e-08,,2.07896955697435e-07,,1.91205943666186e-07,5.31311470176689e-08,1.91205943667225e-07,-9.58787402519961e-08,5.71495772152162e-08,,,,6.50119178793611e-08,,,9.38931217664294e-07,2.40018072335996e-07,,7.6200427554101e-08,-3.04671243075233e-05,,1.29502167896086e-05,3.40461565382833e-08,-3.40461565387877e-08,1.89453386304198e-07,8.50277620638138e-08,,-6.47514432492104e-08,-2.97175272596664e-07,2.27230037271457e-07,-6.99452353244471e-08,-3.24786897599378e-08,,,-4.33645573256025e-07,2.82405348129122e-07,-1.51240225126524e-07,-2.55524719520582e-06,2.5967871589232e-06,,,7.38339982969187e-06,2.14993918450121e-06,,,-5.77270246452288e-07,-1.41338664726513e-07,,-1.05273572469331e-07,-4.19899924363477e-07,,-4.98652489055601e-07,2.29541932596981e-05,1.10588135302559e-06,0,0,0,107.008,102,955.95621202819,1105.76861146285,2048.83200312088,862.626610644258,1049.28581341212,1138.84126984127,1072.69595308443,1877.39822595705,2220.26578028472,0.166666666666667
2014.8224,-1.590806891808e-08,9.02456409926414e-09,-6.88350481855599e-09,8.06469287986999e-07,-1.69857042863985e-08,-1.69857042860864e-08,,2.08710276486844e-07,,1.6106056287131e-07,4.81417321696779e-08,1.61060562872329e-07,-9.91575628353195e-08,6.16792878571818e-08,,,,7.60138106626803e-08,,,9.36994070447314e-07,2.35846628302221e-07,,7.53393745003483e-08,-3.05846804279255e-05,,1.30843645178862e-05,3.43267593846707e-08,-3.4326759385185e-08,2.14171389543758e-07,7.78483605221931e-08,,-6.16108509813674e-08,-3.08576636418278e-07,2.36167265177366e-07,-7.24093712401981e-08,-2.42420935463471e-08,,,-4.3851652959626e-07,2.8589587258061e-07,-1.52620657015281e-07,-2.56766092607074e-06,2.63465309577726e-06,,,7.2328106254244e-06,1.96197610182991e-06,,,-6.43405916449491e-07,-1.56571111592237e-07,,-1.23882387437161e-07,-4.05509323085309e-07,,-4.83841171857955e-07,2.3078181174954e-05,1.23537967237356e-06,0,0,0,107.1104,102,945.751470588235,683.903431372549,2680.36274509804,879.986274509804,1011.51666666667,635.51862745098,732.288235294118,2503.00980392157,2857.71568627451,0
2014.9248,-1.64147004574957e-08,6.45303619849415e-09,-9.96166425874841e-09,8.23008348729547e-07,-1.29105708153679e-08,-1.29105708150572e-08,,2.10206623108378e-07,,1.33137583177539e-07,4.21050611010998e-08,1.33137583178542e-07,-1.02227130976304e-07,6.64108383653284e-08,,,,8.84361785964021e-08,,,9.37808980991663e-07,2.31772252648458e-07,,7.59004561759682e-08,-3.06602816738509e-05,,1.3211994311062e-05,3.52661083338573e-08,-3.52661083343851e-08,2.31628858134205e-07,7.09523871338617e-08,,-5.95117301476041e-08,-3.21078986530043e-07,2.41680696742211e-07,-7.93982897871608e-08,-1.27662693711725e-08,,,-4.42585196688918e-07,2.90402238760794e-07,-1.52182957927764e-07,-2.57224612803349e-06,2.6785465554115e-06,,,7.11593053429804e-06,1.79351673033992e-06,,,-7.08391033422714e-07,-1.71561055103219e-07,,-1.43511891995632e-07,-3.89058183658938e-07,,-4.65791808611849e-07,2.31814554509255e-05,1.4007183272328e-06,0,0,0,107.2128,103,955.633495145631,538.512621359223,2978.58252427185,920.516504854369,990.750485436893,470.041747572816,606.983495145631,2833.20388349515,3123.96116504854,0
2015.0272,-1.75015194759304e-08,4.69877806529569e-09,-1.28027414103866e-08,8.31188931871228e-07,-8.32914358960644e-09,-8.32914358929303e-09,,2.12648756636361e-07,,1.09237007792144e-07,3.54024285570981e-08,1.09237007793134e-07,-1.05598456796078e-07,7.17160609293497e-08,,,,1.01780908707322e-07,,,9.41433985170359e-07,2.27559769088796e-07,,7.85283207802825e-08,-3.0715355146955e-05,,1.33405578955847e-05,3.63567401671982e-08,-3.63567401677438e-08,2.4228829706751e-07,6.46182516743438e-08,,-5.79783692474777e-08,-3.3352850753693e-07,2.43809683286029e-07,-8.97188242502673e-08,1.75057944430799e-09,,,-4.45555988988459e-07,2.96188314112945e-07,-1.49367674875164e-07,-2.57106202475611e-06,2.73109224116198e-06,,,7.05618959022045e-06,1.62607064844117e-06,,,-7.73538196858702e-07,-1.84915558289607e-07,,-1.62564164250661e-07,-3.72090622401771e-07,,-4.4455760492691e-07,2.32867697815741e-05,1.58939719546747e-06,0,0,0,107.3152,102,960.228431372549,514.997549019608,3062.44607843137,935.661764705882,984.795098039216,435.946078431373,594.049019607843,2935.91176470588,3188.98039215686,0
2015.1296,-1.94526310017272e-08,4.29847942654454e-09,-1.51541515749375e-08,8.30640882863549e-07,-2.52113854817235e-09,-2.5211385478553e-09,,2.16094498030099e-07,,9.09765086541989e-08,2.84597432223751e-08,9.09765086551757e-08,-1.09759415313406e-07,7.79318663037529e-08,,,,1.15472627683256e-07,,,9.46889618925507e-07,2.23156266271044e-07,,8.36484671753155e-08,-3.07635147297579e-05,,1.34748508554324e-05,3.70903734371369e-08,-3.70903734377054e-08,2.47034266073361e-07,5.91040536861768e-08,,-5.65099455236846e-08,-3.44991069878766e-07,2.42821122686062e-07,-1.02169947192108e-07,1.86546594846784e-08,,,-4.47123808075027e-07,3.03317382900862e-07,-1.43806425173824e-07,-2.56545708967476e-06,2.79334360811801e-06,,,7.06633520374977e-06,1.44524149684143e-06,,,-8.40491672810263e-07,-1.95309580468349e-07,,-1.79571897355709e-07,-3.55822458422372e-07,,-4.20226300219129e-07,2.34081798590242e-05,1.79165896698548e-06,0,0,0,107.4176,102,961.105392156863,509.710294117647,3104.54901960784,937.308823529412,984.901960784314,429.910784313726,589.509803921569,2986.58823529412,3222.50980392157,0
2015.232,-2.25999295512047e-08,5.63247032179877e-09,-1.696745922916e-08,8.21757682656946e-07,5.01151756689594e-09,5.01151756721637e-09,,2.20407763100665e-07,,7.9560590217894e-08,2.17211996076886e-08,7.95605902188587e-08,-1.15097319364713e-07,8.53112934356638e-08,,,,1.28947113926915e-07,,,9.52380318445687e-07,2.18657495159331e-07,,9.13838674492238e-08,-3.08116281112727e-05,,1.36156535370344e-05,3.70091259103761e-08,-3.70091259109721e-08,2.47200001991207e-07,5.46317440642787e-08,,-5.46024952296719e-08,-3.54946558140023e-07,2.39209444199624e-07,-1.15737113939838e-07,3.69424905250219e-08,,,-4.46941570098324e-07,3.11551353219777e-07,-1.35390216878216e-07,-2.55525580006879e-06,2.86355372020872e-06,,,7.14728302818368e-06,1.24151196963441e-06,,,-9.10926820922699e-07,-2.01732184027264e-07,,-1.9341260418735e-07,-3.40601869045708e-07,,-3.92997021146227e-07,2.35471337024027e-05,2.00106944093801e-06,0,1,0,107.52,103,960.144174757282,522.429611650485,3119.22815533981,934.052427184466,986.235922330097,454.08932038835,590.769902912621,2997.76699029126,3240.68932038835,0
2015.3344,-2.73203083382859e-08,8.91394929906085e-09,-1.84063590389765e-08,8.05760221938658e-07,1.4511077534205e-08,1.45110775345269e-08,,2.25308905023623e-07,,7.56812474234479e-08,1.56001778680309e-08,7.56812474243995e-08,-1.21861784117929e-07,9.39997673054165e-08,,,,1.41715927985181e-07,,,9.55590428045121e-07,2.14295714754633e-07,,1.01536160110134e-07,-3.08617249094636e-05,,1.37600764635142e-05,3.57365905937874e-08,-3.57365905944151e-08,2.44475876469102e-07,5.13620214798314e-08,,-5.17987155690397e-08,-3.63394560641628e-07,2.3368683554786e-07,-1.29707725093249e-07,5.54341225869514e-08,,,-4.44664801291124e-07,3.20395113653025e-07,-1.24269687637779e-07,-2.53909115976483e-06,2.93745872573864e-06,,,7.28985435884837e-06,1.00980765274773e-06,,,-9.85998908074704e-07,-2.03644375582409e-07,,-2.03422248284079e-07,-3.25850129150173e-07,,-3.63277933447019e-07,2.36934820972459e-05,2.21400476552626e-06,0,1,0,107.6224,102,960.554901960784,528.350980392157,3113.57843137255,933.009803921569,988.1,462.124509803922,594.577450980392,2984.99019607843,3242.16666666667,0
2015.4368,-3.40049037940675e-08,1.42041730857621e-08,-1.98007307080525e-08,7.84559713832984e-07,2.59785653621279e-08,2.59785653624484e-08,,2.30437387917359e-07,,7.95109884608633e-08,1.04256004046064e-08,7.9510988461802e-08,-1.30171360035058e-07,1.04029578298919e-07,,,,1.53385567467494e-07,,,9.53971576366255e-07,2.1043213386405e-07,,1.1361276672737e-07,-3.09126047776561e-05,,1.3903142832581e-05,3.29957980794157e-08,-3.2995798080079e-08,2.40720431557159e-07,4.9373939610458e-08,,-4.77439829134225e-08,-3.70803762403991e-07,2.27152302639197e-07,-1.4365145976432e-07,7.2948687054717e-08,,,-4.40081433902415e-07,3.29255144523796e-07,-1.10826289378311e-07,-2.51563713402017e-06,3.00975904287274e-06,,,7.47848664607907e-06,7.48589109973884e-07,,,-1.06578391367834e-06,-2.01022090252153e-07,,-2.09407562989528e-07,-3.10442674065352e-07,,-3.31765479234862e-07,2.38309288653425e-05,2.42805329486503e-06,0,1,0,107.7248,103,962.55,524.510679611651,3112.20873786408,936.96213592233,988.13786407767,445.679611650485,603.341747572816,3001.28155339806,3223.1359223301,0
2015.5392,-4.29979352079199e-08,2.14263972674776e-08,-2.15715379401854e-08,7.60475134185712e-07,3.9214062825448e-08,3.92140628257633e-08,,2.35389323282986e-07,,9.07202999451059e-08,6.41198371172274e-09,9.07202999460296e-08,-1.40046637836674e-07,1.15321337017424e-07,,,,1.63641802077789e-07,,,9.45008413344114e-07,2.07505566129686e-07,,1.26883325978906e-07,-3.09610188932615e-05,,1.40394472945458e-05,2.86247426778556e-08,-2.86247426785558e-08,2.37754468266155e-07,4.86665318338028e-08,,-4.22174623443767e-08,-3.77919120225824e-07,2.20613277654079e-07,-1.57305842571321e-07,8.8434366147329e-08,,,-4.3324962091461e-07,3.37607158901726e-07,-9.56424620125894e-08,-2.48479629299776e-06,3.07572900534542e-06,,,7.6949664484846e-06,4.59153394564273e-07,,,-1.14914263384228e-06,-1.94307847665134e-07,,-2.11596665598531e-07,-2.93206449605856e-07,,-2.99444868411429e-07,2.39434340265018e-05,2.64037808240223e-06,0,0,0,107.8272,102,963.469607843137,529.95931372549,3086.82843137255,936.762745098039,990.176470588235,458.269607843137,601.649019607843,2964.08823529412,3209.56862745098,0
2015.6416,-5.45300230657053e-08,3.03727293654587e-08,-2.41572936999838e-08,7.35925016891593e-07,5.38703966971695e-08,5.38703966974741e-08,,2.39721317068579e-07,,1.08494568912686e-07,3.66231883323352e-09,1.08494568913594e-07,-1.51448025904157e-07,1.27690137125369e-07,,,,1.72228746745793e-07,,,9.26471724258515e-07,2.05928102423556e-07,,1.40459725019862e-07,-3.10032298636588e-05,,1.41641291708577e-05,2.25911705104542e-08,-2.25911705111922e-08,2.37206358932328e-07,4.91798891190847e-08,,-3.51325139919955e-08,-3.85521929999745e-07,2.15052156794549e-07,-1.70469773204831e-07,1.01062229930661e-07,,,-4.24550529364234e-07,3.45083592776704e-07,-7.94669365872495e-08,-2.44808405259253e-06,3.13210327452892e-06,,,7.92094885986416e-06,1.45017044563016e-07,,,-1.23414603664327e-06,-1.84311167976574e-07,,-2.10563748861693e-07,-2.73235610114409e-07,,-2.67482400572649e-07,2.40195291658114e-05,2.84698058149145e-06,0,0,0,107.9296,102,967.333823529412,527.871568627451,3085.58823529412,940.927450980392,993.740196078431,448.942156862745,606.800980392157,2962.70588235294,3208.47058823529,0
