time,S1-D1,S1-D8,S1-D9,S1-D23,S2-D1,S2-D2,S2-D3,S2-D9,S2-D15,S3-D1,S3-D2,S3-D24,S4-D2,S4-D3,S4-D5,S4-D16,S5-D3,S5-D4,S5-D5,S5-D17,S6-D2,S6-D5,S6-D25,S7-D6,S7-D7,S7-D18,S8-D6,S8-D7,S8-D26,S9-D3,S9-D4,S9-D9,S9-D11,S9-D27,S10-D8,S10-D9,S10-D10,S10-D11,S10-D19,S11-D8,S11-D10,S11-D28,S12-D10,S12-D11,S12-D12,S12-D20,S13-D4,S13-D11,S13-D12,S13-D21,S14-D10,S14-D12,S14-D29,S15-D13,S15-D14,S15-D22,S16-D13,S16-D14,S16-D30,SART_Target,SART_NonTarget,SART_Probe,t_rel_s,eye_n,xp,yp,ps,xpl_i,xpr_i,ypl_i,ypr_i,psl_i,psr_i,blink_prop
1995.776,5.01127352326197e-06,2.41203361619349e-09,-2.41203361587204e-09,1.06404306093793e-06,2.64183637609928e-08,-5.95422475336203e-08,,-1.74368527929412e-05,,-1.143395701233e-05,1.16504323365237e-06,-4.27024060129637e-08,-4.27024060130614e-08,1.88069639555967e-07,,,,1.91876960844475e-05,,,-1.70178766067212e-07,-2.21363887924125e-07,,-1.2352828501095e-07,4.49172988037707e-07,,3.00386064968684e-07,7.99362833771139e-07,2.90027527751236e-07,-1.16857991281331e-07,2.90027527751328e-07,,8.30114924733362e-08,5.74167501897253e-08,5.27342736402316e-08,-5.2734273641255e-08,1.21681742484781e-06,,,4.49585121643517e-07,4.3027277160001e-07,2.17978999352786e-07,6.48251770952601e-07,-1.02266084576758e-07,,,3.69325903689276e-07,-2.75456744433065e-07,,,-5.69722865989655e-07,6.30003981141804e-08,,2.23310449120239e-06,7.14978490972965e-07,,-2.35452335786215e-05,-1.78224029136253e-06,-1.89215064155202e-07,0,0,0,88.0640000000001,102,963.488235294118,561.941176470588,3075.72058823529,935.309803921569,991.666666666667,485.643137254902,638.239215686275,2972.3137254902,3179.12745098039,0
1995.8784,5.66664217839926e-06,1.19623210493029e-08,-1.19623210489684e-08,1.03871563718347e-06,3.60908362659843e-08,-6.75557636616793e-08,,-1.90241551302978e-05,,-1.26082362460876e-05,1.17039272858795e-06,-4.32579568802209e-08,-4.32579568803226e-08,2.20558299994757e-07,,,,1.89669128595937e-05,,,-1.72499442032319e-07,-2.38480919851611e-07,,-1.27689653945254e-07,4.31663074004013e-07,,3.23176268550141e-07,8.33687735229421e-07,3.16571130165466e-07,-1.32285373660727e-07,3.1657113016556e-07,,8.10483245224753e-08,7.34957847306706e-08,5.17943957651026e-08,-5.17943957661245e-08,1.23030127200717e-06,,,4.72673967380145e-07,4.28358964557485e-07,1.96537117846504e-07,6.24896082403794e-07,-1.09189721031904e-07,,,3.89082763927254e-07,-2.81853333133851e-07,,,-5.5461071006098e-07,6.2366079848529e-08,,2.25593967110203e-06,7.48241053253647e-07,,-2.39631190623315e-05,-1.85681796246547e-06,-2.11443705254526e-07,0,0,0,88.1664000000001,102,963.479901960784,562.328921568628,3054.4362745098,932.264705882353,994.695098039216,485.28431372549,639.373529411765,2942.17647058824,3166.69607843137,0
1995.9808,6.06895531063129e-06,2.02270255673248e-08,-2.02270255669752e-08,1.01122547380117e-06,4.31215452249307e-08,-7.59564791592485e-08,,-1.94241435161966e-05,,-1.32475141376318e-05,1.17648577696763e-06,-4.41036305392819e-08,-4.41036305393863e-08,2.48741005823435e-07,,,,1.85391157493953e-05,,,-1.75615574412398e-07,-2.54719517450634e-07,,-1.31897269618456e-07,4.12826321779615e-07,,3.38791139648347e-07,8.51271999257367e-07,3.41719073194454e-07,-1.49196552735003e-07,3.41719073194551e-07,,7.94147508312026e-08,8.72679265995402e-08,5.23475552189552e-08,-5.23475552199771e-08,1.24481405125311e-06,,,4.94247345702677e-07,4.18948881801247e-07,1.74177074476495e-07,5.93125956277548e-07,-1.10912482308424e-07,,,4.09961344787341e-07,-2.87924169199336e-07,,,-5.45202261658791e-07,6.63452860679935e-08,,2.2733961770347e-06,7.78382363311497e-07,,-2.42191902290964e-05,-2.25392230938879e-06,-2.31103009515723e-07,0,0,0,88.2688000000001,103,954.774757281553,562.038834951456,3049.76699029126,920.363106796117,989.18640776699,489.480582524272,634.597087378641,2928.15533980583,3171.3786407767,0
1996.0832,6.23983478846481e-06,2.71745360118643e-08,-2.71745360114993e-08,9.82971130872761e-07,4.68706521268871e-08,-8.3470283033877e-08,,-1.86995177548527e-05,,-1.33858420984023e-05,1.1833388202961e-06,-4.51903608941135e-08,-4.51903608942211e-08,2.72087155293026e-07,,,,1.79084479932073e-05,,,-1.79231879073453e-07,-2.69522756432063e-07,,-1.35947641291212e-07,3.93739665934017e-07,,3.47097664487105e-07,8.52718363938366e-07,3.64567481948147e-07,-1.66654654049671e-07,3.64567481948247e-07,,7.81126751039606e-08,9.85765846411387e-08,5.35358828865124e-08,-5.35358828875323e-08,1.26012238033431e-06,,,5.13750916439332e-07,4.02405524824803e-07,1.51294426861959e-07,5.5369995168657e-07,-1.08610938977101e-07,,,4.30403501712921e-07,-2.9343368221797e-07,,,-5.4077130373929e-07,7.44227240359174e-08,,2.28506425844631e-06,8.04014202746358e-07,,-2.43254561769366e-05,-2.95591067196774e-06,-2.47554348317648e-07,0,0,0,88.3712,102,953.688725490196,558.420588235294,3063.61764705882,917.730392156863,989.647058823529,488.570588235294,628.270588235294,2933.60784313726,3193.62745098039,0
1996.1856,6.20690763510418e-06,3.31485190827618e-08,-3.31485190823816e-08,9.55218318915288e-07,4.73321243495187e-08,-8.93450960933077e-08,,-1.70019317251114e-05,,-1.30858862639652e-05,1.19069673775429e-06,-4.65004354041984e-08,-4.6500435404309e-08,2.9059190843679e-07,,,,1.70993871383363e-05,,,-1.83104939175317e-07,-2.82848899672628e-07,,-1.39738474089412e-07,3.75486107742271e-07,,3.48451741727343e-07,8.39384456367225e-07,3.84442674052651e-07,-1.83971861077852e-07,3.84442674052753e-07,,7.71123454137096e-08,1.07571215770602e-07,5.45016047858733e-08,-5.45016047868933e-08,1.2754517245626e-06,,,5.30774197559172e-07,3.79438915608779e-07,1.28241202585167e-07,5.07680118193754e-07,-1.0397608931335e-07,,,4.49025711921634e-07,-2.9822249200717e-07,,,-5.40274603708852e-07,8.60646969065387e-08,,2.29066531615203e-06,8.23795244457101e-07,,-2.4289729904308e-05,-3.9168706552651e-06,-2.60281350466798e-07,0,0,0,88.4736,103,954.633495145631,553.808737864078,3070.01941747573,918.139805825243,991.12718446602,492.366990291262,615.250485436893,2930.6213592233,3209.41747572816,0
1996.288,5.99990206200468e-06,3.87206054866472e-08,-3.87206054862503e-08,9.29028013304624e-07,4.49803487327307e-08,-9.32736474005364e-08,,-1.45583940102018e-05,,-1.24315631536282e-05,1.19801642160036e-06,-4.80305443777552e-08,-4.80305443778681e-08,3.04689150933765e-07,,,,1.61579409612667e-05,,,-1.87039880804452e-07,-2.94993222873637e-07,,-1.43242431659226e-07,3.59086517877929e-07,,3.43602080034098e-07,8.13088818820462e-07,4.00802216363136e-07,-2.00648818318287e-07,4.0080221636324e-07,,7.63823922403602e-08,1.14582455473609e-07,5.44458088232112e-08,-5.44458088242287e-08,1.28958984214443e-06,,,5.44990902583053e-07,3.5092068273121e-07,1.0538845270081e-07,4.5630913543183e-07,-9.9006572146234e-08,,,4.64677717623971e-07,-3.0219752754307e-07,,,-5.42573978104116e-07,1.0069846057084e-07,,2.29013253373904e-06,8.36572601960547e-07,,-2.41155108331452e-05,-5.06548039314873e-06,-2.68895687042443e-07,0,1,0,88.576,102,953.913235294118,544.747549019608,3093.68137254902,919.712745098039,988.113725490196,492.61862745098,596.876470588235,2944.67647058824,3242.6862745098,0
1996.3904,5.64885239320725e-06,4.45178081020058e-08,-4.45178081015929e-08,9.05360777539009e-07,4.056164439299e-08,-9.52455704432679e-08,,-1.16541243330649e-05,,-1.15210795941586e-05,1.20461917760269e-06,-4.97715538656358e-08,-4.97715538657503e-08,3.15115855683511e-07,,,,1.5150341071612e-05,,,-1.90880485558572e-07,-3.06372673929691e-07,,-1.46477130494256e-07,3.45559047455534e-07,,3.33585783860236e-07,7.75956010422904e-07,4.13167954702389e-07,-2.16290613632714e-07,4.13167954702494e-07,,7.59145690794685e-08,1.20030373207616e-07,5.26784065160823e-08,-5.26784065170996e-08,1.30114883083383e-06,,,5.56120235176461e-07,3.1773627759662e-07,8.31501966399344e-08,4.00886474236365e-07,-9.57616837821614e-08,,,4.76464388392586e-07,-3.05311750333498e-07,,,-5.46539322206667e-07,1.17692422178059e-07,,2.28388311816993e-06,8.41519452163491e-07,,-2.38048988973806e-05,-6.30874753846131e-06,-2.73101331183873e-07,0,1,0,88.6784,102,952.813235294118,546.139705882353,3074.11764705882,922.495098039216,983.13137254902,509.356862745098,582.922549019608,2884.17647058824,3264.05882352941,0
1996.4928,5.18334351541227e-06,5.10685576878896e-08,-5.10685576874624e-08,8.8523304310154e-07,3.48973742824738e-08,-9.53946153215253e-08,,-8.60374967879228e-06,,-1.04581504592615e-05,1.20993695331848e-06,-5.16912506573166e-08,-5.16912506574322e-08,3.22756762664903e-07,,,,1.41563737162649e-05,,,-1.94507378450929e-07,-3.17343473399799e-07,,-1.49481072046579e-07,3.35989982681287e-07,,3.19636690882462e-07,7.30408454810742e-07,4.2113892152372e-07,-2.30547435876205e-07,4.21138921523827e-07,,7.57384167863228e-08,1.24384026014388e-07,4.86639803835514e-08,-4.86639803845682e-08,1.30891037956846e-06,,,5.63927180771359e-07,2.80738240105995e-07,6.19567608096722e-08,3.42695000915479e-07,-9.61082792663301e-08,,,4.83749480653406e-07,-3.07548195019776e-07,,,-5.51069324630219e-07,1.36343581108386e-07,,2.27308091939992e-06,8.38257228428236e-07,,-2.33629769071167e-05,-7.54002604037458e-06,-2.72632866063978e-07,0,1,0,88.7808,103,956.666019417476,554.540291262136,3043.20873786408,927.010679611651,986.321359223301,523.910679611651,585.169902912621,2826.36893203884,3260.04854368932,0
1996.5952,4.63062029547901e-06,5.86938041271275e-08,-5.86938041266874e-08,8.69743706699518e-07,2.87350882302556e-08,-9.38994309678858e-08,,-5.7041122743894e-06,,-9.33868199647834e-06,1.21372778567811e-06,-5.37194420391768e-08,-5.37194420392941e-08,3.2850405069095e-07,,,,1.32559801474062e-05,,,-1.97845753199315e-07,-3.28097029373971e-07,,-1.52302821835183e-07,3.3147793993105e-07,,3.03118508440937e-07,6.79241967588371e-07,4.24476009342369e-07,-2.43113740762684e-07,4.24476009342478e-07,,7.59178350529249e-08,1.28143934447279e-07,4.20573713715726e-08,-4.20573713725913e-08,1.3121465958503e-06,,,5.68257693567741e-07,2.40802673472792e-07,4.22048941097358e-08,2.8300756758234e-07,-1.01500140837941e-07,,,4.86172083716024e-07,-3.08915893624102e-07,,,-5.55111476905263e-07,1.55907463811585e-07,,2.25961823523298e-06,8.26988161976292e-07,,-2.28011552101742e-05,-8.65402661365364e-06,-2.67223186772847e-07,0,0,0,88.8832,102,958.857843137255,561.332352941177,3018.4068627451,927.513725490196,990.201960784314,538.432352941176,584.232352941177,2779.26470588235,3257.54901960784,0
1996.6976,4.01227862069732e-06,6.74592976613572e-08,-6.7459297660907e-08,8.59899266537526e-07,2.26703640372456e-08,-9.0972239538757e-08,,-3.17851500792168e-06,,-8.23502684672141e-06,1.21616262176711e-06,-5.57361199950157e-08,-5.57361199951333e-08,3.331620126895e-07,,,,1.25127952463689e-05,,,-2.00875016774536e-07,-3.38650504283909e-07,,-1.55001604478141e-07,3.32914946942804e-07,,2.8548010776777e-07,6.25676164728414e-07,4.23206755957299e-07,-2.53786249259225e-07,4.23206755957412e-07,,7.65266293259726e-08,1.3181538226665e-07,3.27262370258945e-08,-3.27262370269174e-08,1.31080437364716e-06,,,5.69088295359323e-07,1.98936132757772e-07,2.42184013322567e-08,2.23154534089842e-07,-1.12830164255058e-07,,,4.83686412978054e-07,-3.09454729632825e-07,,,-5.5776099168788e-07,1.75683389271843e-07,,2.24568003491556e-06,8.08622422232983e-07,,-2.21376244778477e-05,-9.56601521106731e-06,-2.56661272099729e-07,0,0,0,88.9856,102,965.176364379085,596.517715389186,2912.5983808675,925.145098039216,1005.20763071895,560.229679144385,632.805751633987,2698.623885918,3126.57287581699,0
1996.8,3.34235632366595e-06,7.71859691543626e-08,-7.7185969153903e-08,8.56331557936856e-07,1.71437850974604e-08,-8.69109201356731e-08,,-1.13736316091464e-06,,-7.18553767527758e-06,1.21775569992555e-06,-5.75697061539029e-08,-5.7569706154021e-08,3.37418814116927e-07,,,,1.1961871371202e-05,,,-2.03634402168727e-07,-3.48907527277982e-07,,-1.57649345407569e-07,3.4068968733711e-07,,2.68210986850981e-07,5.73274695035948e-07,4.17694726283818e-07,-2.62541098660702e-07,4.17694726283934e-07,,7.76118164469378e-08,1.35868595728811e-07,2.07635242027173e-08,-2.07635242037443e-08,1.30550388830971e-06,,,5.6656614862205e-07,1.56351970688389e-07,8.2312714895461e-09,1.64583242177749e-07,-1.30366895797131e-07,,,4.76603107793054e-07,-3.09240739795908e-07,,,-5.58447405526812e-07,1.95112881349413e-07,,2.23302080810021e-06,7.84817838032068e-07,,-2.1395844858655e-05,-1.02274289038574e-05,-2.4094205742821e-07,0,0,0,89.088,103,980.215,955.375757575758,2286.37878787879,880.48,1079.95,1004.75151515152,906,2039.75757575758,2533,0.776699029126214
1996.9024,2.62970292280834e-06,8.74938681176175e-08,-8.74938681171508e-08,8.59058413451183e-07,1.24852802493584e-08,-8.21385394542315e-08,,4.26879042892602e-07,,-6.19574031130065e-06,1.2191861343392e-06,-5.90120567469754e-08,-5.90120567470936e-08,3.41879910265009e-07,,,,1.16062645903869e-05,,,-2.06220915272218e-07,-3.58732963342845e-07,,-1.60324463675728e-07,3.54435493216291e-07,,2.52779364005106e-07,5.25712436951765e-07,4.0864118022166e-07,-2.69573330711027e-07,4.08641180221781e-07,,7.91573506503058e-08,1.40702726768085e-07,6.48160882379889e-09,-6.48160882483036e-09,1.29740453032175e-06,,,5.61024879084668e-07,1.14445290853656e-07,-5.61644338345624e-09,1.08828847470014e-07,-1.53761380388672e-07,,,4.65602640435335e-07,-3.08385122400442e-07,,,-5.57137300038918e-07,2.13837043539195e-07,,2.22227954855674e-06,7.57883041193464e-07,,-2.06037612087917e-05,-1.06319898534274e-05,-2.20454056750773e-07,0,0,0,89.1904,102,1004.40236111111,991.555294117647,2098.68578431373,882.005490196078,1126.79923202614,1018.15751633987,964.953071895425,1883.32679738562,2314.04477124183,0
1997.0048,1.88408615458971e-06,9.78507876323732e-08,-9.78507876319017e-08,8.6740874427172e-07,8.9654962744692e-09,-7.71650872847597e-08,,1.61400017385246e-06,,-5.25018065725354e-06,1.22110993526627e-06,-5.98498456327665e-08,-5.98498456328862e-08,3.47115123285915e-07,,,,1.14212368494709e-05,,,-2.08768523617597e-07,-3.67985065086175e-07,,-1.63090844737459e-07,3.72937822040518e-07,,2.40551105132479e-07,4.86443331753294e-07,3.97005133802624e-07,-2.75252918751685e-07,3.97005133802752e-07,,8.10546024663493e-08,1.46621791158024e-07,-9.62978933303709e-09,9.62978933200197e-09,1.28804430040639e-06,,,5.52965349553358e-07,7.46436003048865e-08,-1.72848282565056e-08,5.73587720481954e-08,-1.82117221703295e-07,,,4.51695489454352e-07,-3.07025634957804e-07,,,-5.54453863358724e-07,2.31670018008263e-07,,2.21264766894602e-06,7.30569629770256e-07,,-1.97948638568951e-05,-1.08122513473097e-05,-1.96138974830794e-07,0,0,0,89.2928,103,1000.81650485437,560.026699029126,2792.96601941748,935.899029126214,1065.73398058252,546.320388349515,573.733009708738,2605.80582524272,2980.12621359223,0
1997.1072,1.12241456243704e-06,1.07613127646179e-07,-1.07613127645704e-07,8.80194992106204e-07,6.82648786943043e-09,-7.24607693782946e-08,,2.57502303077519e-06,,-4.32879037427227e-06,1.22405668444861e-06,-5.99045851855198e-08,-5.99045851856424e-08,3.53659987248295e-07,,,,1.13622235976956e-05,,,-2.11397791125537e-07,-3.76479540354299e-07,,-1.65963653477907e-07,3.94302964219285e-07,,2.32684151995897e-07,4.58320828311715e-07,3.83842710623487e-07,-2.79985056698495e-07,3.83842710623621e-07,,8.30834863378746e-08,1.53812794226304e-07,-2.69860956851505e-08,2.69860956841154e-08,1.27921793583289e-06,,,5.42990033529407e-07,3.81738795185815e-08,-2.68459602730914e-08,1.13279192453046e-08,-2.14129598875242e-07,,,4.36100280757947e-07,-3.0531214982702e-07,,,-5.51631650991615e-07,2.48453943856374e-07,,2.20202123798454e-06,7.0578059578675e-07,,-1.90095074640299e-05,-1.0829220683065e-05,-1.69563367601059e-07,0,0,0,89.3951999999999,102,984.34362745098,568.062254901961,2886.20588235294,930.327450980392,1038.35980392157,546.485294117647,589.639215686275,2696.25490196078,3076.1568627451,0
1997.2096,3.71406417725963e-07,1.16069565578917e-07,-1.16069565578442e-07,8.96114345924636e-07,6.28910655960971e-09,-6.82866355051664e-08,,3.4687563362467e-06,,-3.42135972529564e-06,1.22843836445442e-06,-5.90713265095452e-08,-5.90713265096693e-08,3.61951755108592e-07,,,,1.13745145647678e-05,,,-2.14148147444981e-07,-3.8391157061297e-07,,-1.68876922798841e-07,4.16396967220113e-07,,2.30001842439483e-07,4.43229391503982e-07,3.70102593478327e-07,-2.84016178760219e-07,3.70102593478468e-07,,8.49134131142245e-08,1.62325235183492e-07,-4.5008882173775e-08,4.50088821727409e-08,1.27288163073901e-06,,,5.31703705664627e-07,5.83548147517942e-09,-3.44940946799264e-08,-2.86586132049329e-08,-2.4828353205539e-07,,,4.20035146441547e-07,-3.03388951146035e-07,,,-5.50275704326529e-07,2.63817194962571e-07,,2.18754502323143e-06,6.86196926718255e-07,,-1.82942693731532e-05,-1.07571327160691e-05,-1.42855303317365e-07,0,0,0,89.4975999999999,102,978.463725490196,597.226960784314,2874.35294117647,925.009803921569,1031.91764705882,579.754901960784,614.699019607843,2656.85294117647,3091.85294117647,0
1997.312,-3.34313092290923e-07,1.22506904341544e-07,-1.22506904341067e-07,9.14194985724535e-07,7.5548889818666e-09,-6.45634989999603e-08,,4.42381166914908e-06,,-2.536198582507e-06,1.23461893434568e-06,-5.73484963422443e-08,-5.73484963423696e-08,3.72232429794433e-07,,,,1.14040828933555e-05,,,-2.16927770410001e-07,-3.89803311374907e-07,,-1.7167309247976e-07,4.37390634776832e-07,,2.32886323849486e-07,4.41842947943817e-07,3.5645406257402e-07,-2.87278424814392e-07,3.56454062574168e-07,,8.61326015906147e-08,1.72072624148288e-07,-6.32110026043186e-08,6.32110026032883e-08,1.27103701910851e-06,,,5.19627995216979e-07,-2.21287253618106e-08,-4.05463115714333e-08,-6.26750369334305e-08,-2.83066427442225e-07,,,4.04483993123826e-07,-3.01377820458755e-07,,,-5.51972744597181e-07,2.7695770855761e-07,,2.16631444737058e-06,6.7386399505609e-07,,-1.7698835664488e-05,-1.06660970259189e-05,-1.18497285165096e-07,0,0,0,89.5999999999999,103,975.072815533981,591.225242718447,2895.35436893204,924.987378640777,1025.15825242718,575.014563106796,607.435922330097,2674.21359223301,3116.49514563107,0
1997.4144,-9.56816094536478e-07,1.26302959595452e-07,-1.26302959594975e-07,9.34042374397851e-07,1.08112191435211e-08,-6.08481993369556e-08,,5.51213420131293e-06,,-1.70198237341923e-06,1.24296606299169e-06,-5.48510910250817e-08,-5.48510910252089e-08,3.84473296404493e-07,,,,1.14078597510331e-05,,,-2.19511364438832e-07,-3.9353755835683e-07,,-1.74125511964847e-07,4.56159384708321e-07,,2.4124138032263e-07,4.53611435431252e-07,3.4321652043514e-07,-2.89367167172458e-07,3.43216520435294e-07,,8.63020308905742e-08,1.82867658896327e-07,-8.12396121725377e-08,8.12396121715115e-08,1.27556774366025e-06,,,5.07171505485782e-07,-4.60239933517787e-08,-4.54266938704318e-08,-9.14506872223988e-08,-3.17142566945869e-07,,,3.90036675784672e-07,-2.99365269935907e-07,,,-5.57875979389883e-07,2.86608132342476e-07,,2.1359924820714e-06,6.69856586471383e-07,,-1.72715951792318e-05,-1.06073072707038e-05,-9.90185425895221e-08,0,0,0,89.7023999999999,102,974.032352941176,592.224019607843,2906.25490196078,924.269607843137,1023.79509803922,574.598039215686,609.85,2676.49019607843,3136.01960784314,0
1997.5168,-1.45991769175944e-06,1.27028029493584e-07,-1.2702802949311e-07,9.55774523968137e-07,1.62286595449081e-08,-5.64303108891444e-08,,6.7389278566752e-06,,-9.63471362789676e-07,1.25383707879417e-06,-5.17998891497159e-08,-5.1799889149845e-08,3.98357179904408e-07,,,,1.13605158548685e-05,,,-2.2158994902124e-07,-3.94482179678277e-07,,-1.75987456488165e-07,4.72386754984125e-07,,2.5452662558255e-07,4.76943937048225e-07,3.30400092101174e-07,-2.89676048581993e-07,3.30400092101331e-07,,8.50180134260562e-08,1.94472945162011e-07,-9.88646363417008e-08,9.88646363406791e-08,1.2880283663042e-06,,,4.94652036767283e-07,-6.65874310084092e-08,-4.96287044072628e-08,-1.16216135415862e-07,-3.49469344927638e-07,,,3.76853548592966e-07,-2.97392829649554e-07,,,-5.68402582152724e-07,2.91234742815275e-07,,2.09519885887931e-06,6.74148577558728e-07,,-1.70547968931386e-05,-1.06053450912817e-05,-8.66603871161208e-08,0,1,0,89.8048000000001,103,973.909708737864,587.518932038835,2856.87378640777,926.417475728155,1021.40194174757,563.038834951456,611.999029126214,2614.12621359223,3099.6213592233,0
1997.6192,-1.81398812757025e-06,1.24526357531011e-07,-1.24526357530542e-07,9.79734421527635e-07,2.39430353484269e-08,-5.0508882849429e-08,,8.04983312024209e-06,,-3.72531235640702e-07,1.26749859124079e-06,-4.84883075015029e-08,-4.84883075016342e-08,4.13312008912172e-07,,,,1.12559958589858e-05,,,-2.22850477876351e-07,-3.92152032615e-07,,-1.77046605467148e-07,4.8640283861372e-07,,2.71827683389669e-07,5.09453559053002e-07,3.17809395401134e-07,-2.87621806191567e-07,3.17809395401294e-07,,8.19686208100848e-08,2.066404999127e-07,-1.15911348087999e-07,1.15911348086984e-07,1.30939446137557e-06,,,4.82331380214424e-07,-8.48267201141803e-08,-5.36598782731964e-08,-1.3848659838757e-07,-3.79363699630631e-07,,,3.64728261575924e-07,-2.95448746519874e-07,,,-5.83129383502618e-07,2.89360465847887e-07,,2.04364951590476e-06,6.85707697026511e-07,,-1.70789142734379e-05,-1.06588567102219e-05,-8.30913172931519e-08,0,1,0,89.9072000000001,102,975.18431372549,586.453431372549,2796.13235294118,931.804901960784,1018.5637254902,552.903921568627,620.002941176471,2542.56862745098,3049.69607843137,0
1997.7216,-2.00092284450612e-06,1.18956428342766e-07,-1.18956428342305e-07,1.00617485773356e-06,3.40264583200175e-08,-4.2383660258891e-08,,9.35115926697683e-06,,2.35543289734958e-08,1.28402010128164e-06,-4.52374685674767e-08,-4.5237468567612e-08,4.28559439965166e-07,,,,1.11044223512708e-05,,,-2.23049746235864e-07,-3.86339699666122e-07,,-1.77162117461916e-07,4.98908450694217e-07,,2.91946066846028e-07,5.48168434204393e-07,3.05149285655286e-07,-2.82852042384203e-07,3.05149285655448e-07,,7.698291711847e-08,2.19129251594101e-07,-1.32155445103611e-07,1.32155445102603e-07,1.33980988734703e-06,,,4.70423514788347e-07,-1.01872382436125e-07,-5.79830322572898e-08,-1.59855414693612e-07,-4.06534634994101e-07,,,3.53195014174075e-07,-2.93466091885954e-07,,,-6.00894162228377e-07,2.79844141458767e-07,,1.98208015274761e-06,7.02718341424791e-07,,-1.73560370900138e-05,-1.07472781005479e-05,-8.9234455072895e-08,0,1,0,90.0096000000001,103,976.005339805825,587.715533980583,2736.24757281553,937.593203883495,1014.41747572816,555.616504854369,619.814563106796,2478.6213592233,2993.87378640777,0
1997.824,-2.01938800318316e-06,1.10782604677345e-07,-1.10782604676894e-07,1.03509159254183e-06,4.64505978861739e-08,-3.15941790618256e-08,,1.05369043991084e-05,,1.9416927448091e-07,1.30320234528898e-06,-4.23509593136669e-08,-4.23509593138057e-08,4.43147603617434e-07,,,,1.09260956148794e-05,,,-2.22055511607386e-07,-3.77173462309137e-07,,-1.76273162700822e-07,5.10748663247397e-07,,3.13517804074872e-07,5.89720329947921e-07,2.92098543520064e-07,-2.75354286054364e-07,2.92098543520227e-07,,7.00790442133729e-08,2.31707031244387e-07,-1.47227036567708e-07,1.47227036566708e-07,1.37841030299993e-06,,,4.59069249593371e-07,-1.18872820856266e-07,-6.29684424201844e-08,-1.81841263276651e-07,-4.3109456584671e-07,,,3.41637589781306e-07,-2.91334793153717e-07,,,-6.20041928982727e-07,2.62016090321621e-07,,1.91201054258814e-06,7.22823137313905e-07,,-1.78735277688347e-05,-1.08399387701841e-05,-1.05228953868495e-07,0,0,0,90.1120000000001,102,976.373039215686,581.585784313726,2679.43137254902,942.227450980392,1010.51862745098,548.429411764706,614.742156862745,2425.96078431373,2932.90196078431,0
1997.9264,-1.88885147254514e-06,1.00720931999851e-07,-1.00720931999412e-07,1.06626605934596e-06,6.10474499980609e-08,-1.79723024604201e-08,,1.15143073451135e-05,,1.34291082667926e-07,1.32457703936047e-06,-4.00795681326378e-08,-4.00795681327799e-08,4.55964514129338e-07,,,,1.07445037953039e-05,,,-2.19854599842759e-07,-3.65099940206016e-07,,-1.74385160266517e-07,5.22821191696745e-07,,3.3514902282436e-07,6.30563601440671e-07,2.7835574122859e-07,-2.65437832354559e-07,2.78355741228755e-07,,6.15045252984031e-08,2.44149264695966e-07,-1.60573269629205e-07,1.60573269628209e-07,1.42330306493123e-06,,,4.48305232151485e-07,-1.36920044055377e-07,-6.88647641107355e-08,-2.05784808166318e-07,-4.5354203287306e-07,,,3.2937584378661e-07,-2.88927602656823e-07,,,-6.38706374584538e-07,2.35663980593715e-07,,1.83544839017993e-06,7.43344998887982e-07,,-1.85904639209691e-05,-1.09043433051082e-05,-1.30489326081526e-07,0,0,0,90.2144000000001,102,974.588235294118,577.458333333333,2653.13235294118,943.333333333333,1005.8431372549,546.18431372549,608.732352941177,2389.60784313726,2916.6568627451,0
1998.0288,-1.64956199910792e-06,8.9647288570612e-08,-8.96472885701882e-08,1.09943150615493e-06,7.74847496636102e-08,-1.631466736873e-09,,1.22184955398519e-05,,-1.3403711618118e-07,1.34746104209139e-06,-3.86042327912423e-08,-3.86042327913886e-08,4.65763009217913e-07,,,,1.05803838939785e-05,,,-2.16546918360673e-07,-3.5081293339377e-07,,-1.71550989015363e-07,5.36082853957153e-07,,3.55529382087032e-07,6.67237722890382e-07,2.63681068176176e-07,-2.53616334894003e-07,2.63681068176342e-07,,5.17452371772348e-08,2.56240817588907e-07,-1.71494415945795e-07,1.71494415944801e-07,1.47172581281399e-06,,,4.38058704231145e-07,-1.56972135084815e-07,-7.57893788952985e-08,-2.32761513980324e-07,-4.74682396350999e-07,,,3.15736408333246e-07,-2.86132403226627e-07,,,-6.55032376609437e-07,2.00942981257783e-07,,1.75462102221641e-06,7.61506066858406e-07,,-1.94392241898557e-05,-1.09118040156154e-05,-1.63807560345258e-07,0,0,0,90.3168000000001,103,968.356796116505,574.93640776699,2662.08737864078,935.447572815534,1001.26601941748,548.583495145631,601.28932038835,2386.15533980583,2938.01941747573,0
